location,parameter,unit,country,city,date.utc,coordinates_latitude,coordinates_longitude,avgvalue
Queen Valley,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.289398,-111.292801,0.045
Queens,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.7375,-73.8244,0.0306428571428572
RIVER_Terrace,o3,ppm,US,Washington-Arlington-Alexandria,2019-11-16 16:00:00.000000,38.895683,-76.958089,0.0179333333333333
ROCKWELL,o3,ppm,US,Salisbury,2019-11-16 16:00:00.000000,35.551868,-80.395039,0.0350769230769231
ROCK_IS,o3,ppm,US,Davenport-Moline-Rock Island,2019-11-16 16:00:00.000000,41.5144,-90.5172,0.00478571428571429
ROLAND,o3,ppm,US,Fort Smith,2019-11-16 16:00:00.000000,35.408138,-94.524414,0.0116153846153846
RUTLAND,o3,ppm,US,Rutland,2019-11-16 16:00:00.000000,43.608528,-72.98246,0.0375384615384615
"Rangely, CO",o3,ppm,US,RIO BLANCO,2019-11-16 16:00:00.000000,40.086941,-108.761002,0.0146153846153846
Reading Airport,o3,ppm,US,Reading,2019-11-16 17:00:00.000000,40.3833,-75.9686,0.0316666666666667
Red Bluff - Walnut o,o3,ppm,US,Red Bluff,2019-11-16 16:00:00.000000,40.170917,-122.255667,0.0255
Red Mountain,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.5079,-111.754601,0.0358
Redding,o3,ppm,US,Redding,2019-11-16 16:00:00.000000,40.5497,-122.3792,0.0231333333333333
Redhills/Shandon,o3,ppm,US,San Luis Obispo-Paso Robles,2019-11-16 17:00:00.000000,35.64366,-120.23134,0.0313333333333333
Redlands - Dearborn,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.059626,-117.147347,0.0266666666666667
Redwash,o3,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.204433,-109.35321,0.0343076923076923
Redwood City,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.4828,-122.2022,0.00718181818181818
Reno3,o3,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.52507,-119.807744,0.0149285714285714
Reseda,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.1992,-118.5331,0.00926666666666667
Rider University,o3,ppm,US,Trenton-Ewing,2019-11-16 16:00:00.000000,40.283092,-74.742645,0.0303076923076923
Rifle Ozone,o3,ppm,US,GARFIELD,2019-11-16 16:00:00.000000,39.541801,-107.784103,0.00871428571428572
Riverside - Rubidoux,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.999449,-117.415831,0.00353333333333333
Roanoke Elem. School,o3,ppm,US,Huntington,2019-11-16 16:00:00.000000,40.9606,-85.3803,0.0123571428571429
Rochester,o3,ppm,US,Rochester,2019-11-16 16:00:00.000000,43.1461,-77.5481,0.0345
Rockland Cty,o3,ppm,US,ROCKLAND,2019-11-16 16:00:00.000000,41.182079,-74.028191,0.0345833333333333
Rockwall Heath C69,o3,ppm,US,Dallas-Fort Worth-Arlington,2019-11-16 16:00:00.000000,32.9361,-96.4592,0.0261666666666667
Rocky Flats - N - 16,o3,ppm,US,Denver-Aurora,2019-11-16 16:00:00.000000,39.9128,-105.1883,0.0414285714285714
Rocky Mountain NP,o3,ppm,US,Fort Collins-Loveland,2019-11-16 16:00:00.000000,40.2778,-105.5453,0.0427142857142857
Roosvelt,o3,ppm,US,DUCHESNE,2019-11-16 16:00:00.000000,40.2943,-110.009,0.0180714285714286
Rose Elementary,o3,ppm,US,Tucson,2019-11-16 16:00:00.000000,32.1731,-110.9797,0.0135333333333333
Rose Park,o3,ppm,US,Salt Lake City,2019-11-16 16:00:00.000000,40.7955,-111.9309,0.00221428571428572
Rosenstiel,o3,ppm,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 16:00:00.000000,25.7325,-80.162201,0.0266428571428571
Roseville - N.Sunris,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.74643,-121.26498,0.00792307692307692
Rutgers University,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,40.462181,-74.429436,0.029
SAND ISLAND 2 - ANUE,o3,ppm,US,Honolulu,2019-11-16 16:00:00.000000,21.3039,-157.8711,0.00971428571428572
SEAFORD,o3,ppm,US,Seaford,2019-11-16 16:00:00.000000,38.6444,-75.6131,0.0260666666666667
SETRPC 40 Sabine Pas,o3,ppm,US,Beaumont-Port Arthur,2019-11-16 16:00:00.000000,29.7181,-93.8969,0.0236923076923077
SETRPC 43 Jefferson,o3,ppm,US,Beaumont-Port Arthur,2019-11-16 16:00:00.000000,29.9425,-94.0006,0.0244166666666667
SHELBY FARMS,o3,ppm,US,Memphis,2019-11-16 16:00:00.000000,35.151588,-89.85022,0.0146923076923077
SHELDAHL,o3,ppm,US,POLK,2019-11-16 16:00:00.000000,41.849433,-93.697616,0.0213846153846154
SIMMONS PARK,o3,ppm,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.7403,-82.4656,0.0335333333333333
SPRNGDLE,o3,ppm,US,Fayetteville-Springdale-Rogers,2019-11-16 16:00:00.000000,36.1797,-94.1167,0.0194
STILWELL CASTNET & N,o3,ppm,US,ADAIR,2019-11-16 16:00:00.000000,35.750599,-94.669701,0.0243846153846154
SYDNEY,o3,ppm,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.9659,-82.230617,0.0221333333333333
Sacaton,o3,ppm,US,PINAL,2019-11-16 16:00:00.000000,33.080003,-111.739298,0.0199333333333333
Saguaro Monument,o3,ppm,US,Tucson,2019-11-16 16:00:00.000000,32.1764,-110.7378,0.0406666666666667
Salamonie Reservoir,o3,ppm,US,Wabash,2019-11-16 16:00:00.000000,40.816,-85.6611,0.0156923076923077
San Andreas,o3,ppm,US,CALAVERAS,2019-11-16 16:00:00.000000,38.20185,-120.680277,0.0101538461538462
San Antonio,o3,ppm,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,28.3322,-82.3056,0.0191111111111111
San Antonio Northwes,o3,ppm,US,San Antonio,2019-11-16 16:00:00.000000,29.514999,-98.620003,0.00492857142857143
San Bernadino - 4th,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.106678,-117.274063,0.00306666666666667
San Diego - Kearny V,o3,ppm,US,SAN DIEGO,2019-11-16 16:00:00.000000,32.845467,-117.123894,0.01975
San Diego - Sherman,o3,ppm,US,San Diego-Carlsbad-San Marcos,2019-11-16 16:00:00.000000,32.710177,-117.142665,0.0223636363636364
San Francisco,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.7658,-122.3978,0.0141818181818182
San Jose - Jackson S,o3,ppm,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,37.3483,-121.8947,0.0199090909090909
San Luis Obispo - Hi,o3,ppm,US,SAN LUIS OBISPO,2019-11-16 16:00:00.000000,35.25651,-120.6693,0.0397692307692308
San Martin,o3,ppm,US,San Jose-Sunnyvale-Santa Clara,2019-11-16 16:00:00.000000,37.0792,-121.5994,0.0185
San Pablo - Rumrill,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9604,-122.3571,0.00391666666666667
San Rafael,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.9722,-122.5189,0.0102727272727273
San Ramon,o3,ppm,US,San Francisco-Oakland-Fremont,2019-11-16 16:00:00.000000,37.743649,-121.934188,0.00636363636363637
Sandcut,o3,ppm,US,Terre Haute,2019-11-16 16:00:00.000000,39.5642,-87.3253,0.0199285714285714
Santa Barbara,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.42775,-119.69091,0.00535714285714286
Santa Clarita,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.3833,-118.5283,0.00886666666666667
Santa Fe Airport,o3,ppm,US,Santa Fe,2019-11-16 13:00:00.000000,35.6198,-106.0797,0.0209090909090909
Santa Maria - Broadw,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.942872,-120.435611,0.0403846153846154
Santa Teresa,o3,ppm,US,Las Cruces,2019-11-16 13:00:00.000000,31.7878,-106.6828,0.00781818181818182
Santa Ynez,o3,ppm,US,Santa Barbara-Santa Maria,2019-11-16 16:00:00.000000,34.605819,-120.07506,0.0106428571428571
Santee Sioux,o3,ppm,US,KNOX,2019-11-16 16:00:00.000000,42.8292,-97.8541,0.0310769230769231
Savannahs,o3,ppm,US,ST. LUCIE,2019-11-16 16:00:00.000000,27.38908,-80.311035,0.0244444444444444
Scranton,o3,ppm,US,Scranton--Wilkes-Barre,2019-11-16 17:00:00.000000,41.4428,-75.6231,0.0352
Seabrook Friendship,o3,ppm,US,Houston-Sugar Land-Baytown,2019-11-16 16:00:00.000000,29.5831,-95.0156,0.0157692307692308
Seattle-Beacon Hill,o3,ppm,US,Seattle-Tacoma-Bellevue,2019-11-16 16:00:00.000000,47.568236,-122.308628,0.0183846153846154
Sebastopol,o3,ppm,US,Santa Rosa-Petaluma,2019-11-16 16:00:00.000000,38.403765,-122.818294,0.0055
Sedgwick,o3,ppm,US,Wichita,2019-11-16 16:00:00.000000,37.897499,-97.492073,0.0322142857142857
Seiling,o3,ppm,US,DEWEY,2019-11-16 03:00:00.000000,36.1589,-98.9353,0.032
Seminole Community C,o3,ppm,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.7456,-81.31,0.0183333333333333
Senior Center,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4883,-111.855003,0.0353333333333333
Sequoia and Kings Ca,o3,ppm,US,Visalia-Porterville,2019-11-16 16:00:00.000000,36.489399,-118.826897,0.0264285714285714
Shafter - Walker Str,o3,ppm,US,Bakersfield,2019-11-16 16:00:00.000000,35.50349,-119.27264,0.00846153846153846
Shakopee,o3,ppm,US,Minneapolis-St. Paul-Bloomington,2019-11-16 16:00:00.000000,44.789398,-93.512497,0.0205
Shasta Lake City,o3,ppm,US,Redding,2019-11-16 16:00:00.000000,40.6894,-122.4024,0.0292857142857143
Sheffield Elementary,o3,ppm,US,Jacksonville,2019-11-16 16:00:00.000000,30.4758,-81.5869,0.0192142857142857
Shenandoah NP,o3,ppm,US,MADISON,2019-11-16 16:00:00.000000,38.5231,-78.4347,0.0312142857142857
Sheridan,o3,ppm,US,SHERIDAN,2019-11-16 16:00:00.000000,44.933998,-106.847198,0.0266428571428571
Shreveport Airport,o3,ppm,US,Shreveport-Bossier City,2019-11-16 16:00:00.000000,32.5364,-93.7492,0.00314285714285714
Sidney 201,o3,ppm,US,RICHLAND,2019-11-16 16:00:00.000000,47.8679,-104.676864,0.0270769230769231
Sikes Elementary Sch,o3,ppm,US,Lakeland,2019-11-16 16:00:00.000000,27.94,-82.0003,0.0194444444444444
Simi Valley - Cochra,o3,ppm,US,Oxnard-Thousand Oaks-Ventura,2019-11-16 16:00:00.000000,34.2775,-118.6847,0.0213571428571429
Sioux Falls,o3,ppm,US,MINNEHAHA,2019-11-16 16:00:00.000000,43.54792,-96.700768,0.028
Skyline Park C72,o3,ppm,US,El Paso,2019-11-16 16:00:00.000000,31.893889,-106.425556,0.00985714285714286
Sloughhouse,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.494475,-121.211131,0.0175333333333333
Smithfield,o3,ppm,US,CACHE,2019-11-16 16:00:00.000000,41.842778,-111.85194,0.0215
Socorro Hueco C49,o3,ppm,US,El Paso,2019-11-16 16:00:00.000000,31.66752,-106.28774,0.00478571428571429
Solano Drive,o3,ppm,US,Las Cruces,2019-11-16 13:00:00.000000,32.3169,-106.7669,0.00645454545454546
Sonora - Barretta St,o3,ppm,US,Phoenix Lake-Cedar Ridge,2019-11-16 16:00:00.000000,37.98178,-120.378551,0.0133076923076923
South Bend-Shields D,o3,ppm,US,South Bend-Mishawaka,2019-11-16 16:00:00.000000,41.6967,-86.2147,0.0131428571428571
South DeKalb,o3,ppm,US,Atlanta-Sandy Springs-Marietta,2019-11-16 16:00:00.000000,33.6906,-84.2731,0.00684615384615385
South Pass,o3,ppm,US,Riverton,2019-11-16 17:00:00.000000,42.5275,-108.7203,0.039125
South Phoenix,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4033,-112.0731,0.00386666666666667
South Reno,o3,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.469225,-119.775393,0.00642857142857143
South Scottsdale,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4797,-111.9172,0.0068
South Valley,o3,ppm,US,Albuquerque,2019-11-16 16:00:00.000000,35.0186,-106.651901,0.00292857142857143
Southern Maryland,o3,ppm,US,Washington-Arlington-Alexandria,2019-11-16 14:00:00.000000,38.5042,-76.811897,0.0183333333333333
Spanish Fork,o3,ppm,US,Provo-Orem,2019-11-16 16:00:00.000000,40.136398,-111.660202,0.0165384615384615
Spanish Springs,o3,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.621462,-119.718738,0.00678571428571429
Sparks,o3,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.54092,-119.746764,0.00114285714285714
Speedwell,o3,ppm,US,CLAIBORNE,2019-11-16 16:00:00.000000,36.47,-83.83,0.0265384615384615
Springville,o3,ppm,US,TULARE,2019-11-16 16:00:00.000000,36.1358,-118.8108,0.0222142857142857
St Regis Mohawk-NY,o3,ppm,US,Malone,2019-11-16 16:00:00.000000,44.980598,-74.695297,0.0
St. Andrews Park,o3,ppm,US,Panama City-Lynn Haven,2019-11-16 16:00:00.000000,30.128901,-85.738098,0.0257777777777778
St. Lukes Meridian,o3,ppm,US,Boise City-Nampa,2019-11-16 16:00:00.000000,43.600699,-116.347853,0.0122727272727273
St. Marks Wildlife R,o3,ppm,US,Tallahassee,2019-11-16 16:00:00.000000,30.0842,-84.1617,0.0261111111111111
St. Martinville,o3,ppm,US,Lafayette,2019-11-16 15:00:00.000000,30.008887,-91.869595,0.0241666666666667
St. Petersburg Colle,o3,ppm,US,Tampa-St. Petersburg-Clearwater,2019-11-16 16:00:00.000000,27.9711,-82.7361,0.0303333333333333
St. Philips,o3,ppm,US,Evansville,2019-11-16 16:00:00.000000,38.0053,-87.7183,0.0181428571428571
StJohns,o3,ppm,US,MARICOPA,2019-11-16 16:00:00.000000,33.29015,-112.159874,0.0256
State College,o3,ppm,US,State College,2019-11-16 17:00:00.000000,40.8114,-77.8769,0.0316666666666667
Stillwater,o3,ppm,US,Albany-Schenectady-Troy,2019-11-16 16:00:00.000000,43.0122,-73.6492,0.035
Stockton,o3,ppm,US,JO DAVIESS,2019-11-16 16:00:00.000000,42.2869,-89.9997,0.0209230769230769
Stockton - Hazelton,o3,ppm,US,Stockton,2019-11-16 16:00:00.000000,37.95075,-121.26897,0.006
Strongstown,o3,ppm,US,Indiana,2019-11-16 17:00:00.000000,40.5633,-78.92,0.0342666666666667
Stuart,o3,ppm,US,MARTIN,2019-11-16 09:00:00.000000,27.172459,-80.240692,0.027
Substation,o3,ppm,US,Farmington,2019-11-16 13:00:00.000000,36.7969,-108.4725,0.0213636363636364
Sumatra,o3,ppm,US,LIBERTY,2019-11-16 16:00:00.000000,30.1103,-84.9903,0.0278
Swiftwater,o3,ppm,US,East Stroudsburg,2019-11-16 17:00:00.000000,41.083099,-75.3283,0.0341333333333333
TRURO,o3,ppm,US,Barnstable Town,2019-11-16 16:00:00.000000,41.9756,-70.0239,0.038
Taft,o3,ppm,US,Cincinnati-Middletown,2019-11-16 16:00:00.000000,39.12886,-84.50404,0.0166666666666667
TakomaRec,o3,ppm,US,WASHINGTON,2019-11-16 16:00:00.000000,38.970101,-77.016715,0.0220666666666667
Tallahassee Communit,o3,ppm,US,Tallahassee,2019-11-16 16:00:00.000000,30.4397,-84.3483,0.028
Tangerine & Camino d,o3,ppm,US,Tucson,2019-11-16 16:00:00.000000,32.4253,-111.0669,0.0309333333333333
Temecula (Lake Skinn,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,33.583099,-117.072197,0.0296
Tempe,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.4124,-111.9347,0.0104
Temple Georgia C1045,o3,ppm,US,Killeen-Temple-Fort Hood,2019-11-16 16:00:00.000000,31.122527,-97.431158,0.00723076923076923
Terre Haute-Lafayett,o3,ppm,US,Terre Haute,2019-11-16 16:00:00.000000,39.4861,-87.4014,0.00542857142857143
Theodore Roosevelt N,o3,ppm,US,Dickinson,2019-11-16 16:00:00.000000,46.949699,-103.514397,0.0237142857142857
Thibodaux,o3,ppm,US,Houma-Bayou Cane-Thibodaux,2019-11-16 16:00:00.000000,29.7639,-90.7653,0.0246
Thousand Oaks - Moor,o3,ppm,US,Oxnard-Thousand Oaks-Ventura,2019-11-16 16:00:00.000000,34.21,-118.8694,0.0132666666666667
Thunder Basin,o3,ppm,US,Gillette,2019-11-16 17:00:00.000000,44.6633,-105.287498,0.0245
Tioga County,o3,ppm,US,TIOGA,2019-11-16 17:00:00.000000,41.6447,-76.9392,0.0351333333333333
Tishomingo,o3,ppm,US,JOHNSTON,2019-11-16 03:00:00.000000,34.198875,-96.67308,0.007
Toll,o3,ppm,US,Reno-Sparks,2019-11-16 16:00:00.000000,39.399841,-119.739606,0.0190714285714286
Tonto National Monum,o3,ppm,US,GILA,2019-11-16 16:00:00.000000,33.654725,-111.107406,0.0368666666666667
Towanda,o3,ppm,US,BRADFORD,2019-11-16 17:00:00.000000,41.705226,-76.512726,0.0344
TracyAP,o3,ppm,US,Stockton,2019-11-16 16:00:00.000000,37.6825,-121.4406,0.0243333333333333
Tramway,o3,ppm,US,Albuquerque,2019-11-16 16:00:00.000000,35.185,-106.5077,0.0331428571428571
Tranquillity,o3,ppm,US,FRESNO,2019-11-16 16:00:00.000000,36.6324,-120.3822,0.0138461538461538
Trona - Athol and Te,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,35.774455,-117.372109,0.0272857142857143
Tulsa,o3,ppm,US,Tulsa,2019-11-16 03:00:00.000000,36.206699,-95.976402,0.001
Turlock - S. Minaret,o3,ppm,US,Modesto,2019-11-16 16:00:00.000000,37.4883,-120.8358,0.00314285714285714
Tyler Airport Reloca,o3,ppm,US,Tyler,2019-11-16 16:00:00.000000,32.344008,-95.415751,0.0194285714285714
UC1,o3,ppm,US,UNION,2019-11-16 16:00:00.000000,42.751518,-96.707208,0.0242307692307692
Ukiah District Offic,o3,ppm,US,Ukiah,2019-11-16 16:00:00.000000,39.145733,-123.202995,0.00307142857142857
Underhill,o3,ppm,US,Burlington-South Burlington,2019-11-16 16:00:00.000000,44.528389,-72.868973,0.0356923076923077
Uniontown,o3,ppm,US,Pittsburgh,2019-11-16 17:00:00.000000,39.917663,-79.805499,0.0220666666666667
Unionville,o3,ppm,US,TUSCOLA,2019-11-16 16:00:00.000000,43.61,-83.36,0.0334615384615385
Upland,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.10366,-117.629096,0.00613333333333333
Ute 1,o3,ppm,US,Durango,2019-11-16 17:00:00.000000,37.13678,-107.62863,0.0225
Ute 3,o3,ppm,US,Durango,2019-11-16 17:00:00.000000,37.10258,-107.870219,0.025
Uxbridge,o3,ppm,US,Worcester,2019-11-16 16:00:00.000000,42.0997,-71.62,0.0341428571428571
V_VIEW,o3,ppm,US,Miami-Fort Lauderdale-Miami Beach,2019-11-16 17:00:00.000000,26.0732,-80.3386,0.0245625
Vacaville,o3,ppm,US,Vallejo-Fairfield,2019-11-16 16:00:00.000000,38.3525,-121.9617,0.0105
Vallejo,o3,ppm,US,Vallejo-Fairfield,2019-11-16 16:00:00.000000,38.102507,-122.237976,0.0142727272727273
Valley Central,o3,ppm,US,Poughkeepsie-Newburgh-Middletown,2019-11-16 16:00:00.000000,41.5231,-74.215,0.0336428571428571
Valparaiso,o3,ppm,US,Chicago-Naperville-Joliet,2019-11-16 16:00:00.000000,41.5114,-87.0353,0.0121428571428571
Vernal #4,o3,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.464722,-109.56083,0.0267142857142857
Victoria C87,o3,ppm,US,Victoria,2019-11-16 16:00:00.000000,28.8358,-97.0056,0.00761538461538462
Victorville - Park A,o3,ppm,US,Riverside-San Bernardino-Ontario,2019-11-16 16:00:00.000000,34.51,-117.3306,0.00957142857142857
Vincennes,o3,ppm,US,Vincennes,2019-11-16 16:00:00.000000,38.7408,-87.4853,0.0183846153846154
Vinton,o3,ppm,US,Lake Charles,2019-11-16 16:00:00.000000,30.2278,-93.5797,0.0195714285714286
Visalia - N. Church,o3,ppm,US,Visalia-Porterville,2019-11-16 16:00:00.000000,36.33252,-119.29095,0.00807692307692308
Voyageurs NP,o3,ppm,US,Duluth,2019-11-16 16:00:00.000000,48.4128,-92.8292,0.0341428571428571
W Greenwich,o3,ppm,US,Providence-New Bedford-Fall River,2019-11-16 13:00:00.000000,41.615,-71.7197,0.0378
WARE,o3,ppm,US,Springfield,2019-11-16 16:00:00.000000,42.298302,-72.334396,0.0368571428571429
WATSON,o3,ppm,US,Louisville,2019-11-16 16:00:00.000000,38.0608,-85.8961,0.00778571428571429
WHlthDpt,o3,ppm,US,Wichita,2019-11-16 16:00:00.000000,37.7011,-97.3139,0.03
WIND CAVE,o3,ppm,US,CUSTER,2019-11-16 16:00:00.000000,43.557613,-103.483658,0.0363076923076923
WY/KC,o3,ppm,US,Kansas City,2019-11-16 16:00:00.000000,39.1175,-94.6356,0.0212142857142857
Waco C1037,o3,ppm,US,Waco,2019-11-16 16:00:00.000000,31.6531,-97.0706,0.00861538461538462
Walter Johnson,o3,ppm,US,Las Vegas-Paradise,2019-11-16 09:00:00.000000,36.169756,-115.263038,0.029
Wampanoag Laboratory,o3,ppm,US,N/A,2019-11-16 16:00:00.000000,41.330601,-70.788896,0.0376071428571429
Wamsutter,o3,ppm,US,Rock Springs,2019-11-16 17:00:00.000000,41.6778,-108.0242,0.0288
Wash. Crossing,o3,ppm,US,Trenton-Ewing,2019-11-16 16:00:00.000000,40.3125,-74.8729,0.0329230769230769
Welby - 78th Ave. &,o3,ppm,US,Denver-Aurora,2019-11-16 14:00:00.000000,39.8392,-104.9489,0.00125
Welch - 12400 W. Hwy,o3,ppm,US,Denver-Aurora,2019-11-16 11:00:00.000000,39.6389,-105.1389,0.0306666666666667
West Chandler Fire S,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.299,-111.8843,0.00593333333333334
West Los Angeles - V,o3,ppm,US,Los Angeles-Long Beach-Santa Ana,2019-11-16 16:00:00.000000,34.051097,-118.456386,0.0064
West Orange C9/C141,o3,ppm,US,Beaumont-Port Arthur,2019-11-16 16:00:00.000000,30.0844,-93.7617,0.0104285714285714
West Phoenix,o3,ppm,US,Phoenix-Mesa-Scottsdale,2019-11-16 16:00:00.000000,33.483799,-112.142601,0.000866666666666667
West Union,o3,ppm,US,CLARK,2019-11-16 16:00:00.000000,39.210883,-87.668416,0.0165
Westmorland - 570 Co,o3,ppm,US,El Centro,2019-11-16 16:00:00.000000,33.0325,-115.6225,0.0137857142857143
White Plains,o3,ppm,US,New York-Northern New Jersey-Long Island,2019-11-16 16:00:00.000000,41.0522,-73.7642,0.0320714285714286
Whiteface Mtn,o3,ppm,US,ESSEX,2019-11-16 16:00:00.000000,44.3647,-73.9017,0.0357142857142857
Whiterocks,o3,ppm,US,UINTAH,2019-11-16 16:00:00.000000,40.483799,-109.906197,0.0378181818181818
Whitestown,o3,ppm,US,Indianapolis,2019-11-16 16:00:00.000000,39.9975,-86.395278,0.0213571428571429
Wilkes-Barre,o3,ppm,US,Scranton--Wilkes-Barre,2019-11-16 17:00:00.000000,41.2658,-75.8464,0.0335333333333333
Williamson,o3,ppm,US,Rochester,2019-11-16 16:00:00.000000,43.2303,-77.1728,0.0365
Willows-Colusa,o3,ppm,US,GLENN,2019-11-16 16:00:00.000000,39.53387,-122.190834,0.0213846153846154
Winegard Elementary,o3,ppm,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.4544,-81.3814,0.021
Winter Park,o3,ppm,US,Orlando-Kissimmee,2019-11-16 16:00:00.000000,28.5997,-81.3628,0.0215555555555556
Woodland,o3,ppm,US,Sacramento--Arden-Arcade--Roseville,2019-11-16 16:00:00.000000,38.6619,-121.7278,0.00791666666666667
Woodstock,o3,ppm,US,Lebanon,2019-11-16 16:00:00.000000,43.945,-71.7008,0.036
Worcester,o3,ppm,US,Worcester,2019-11-16 16:00:00.000000,42.2742,-71.8758,0.0357142857142857
YMCA - Marion County,o3,ppm,US,Ocala,2019-11-16 16:00:00.000000,29.170799,-82.1008,0.0156666666666667
Yellowstone NP,o3,ppm,US,Jackson,2019-11-16 16:00:00.000000,44.5597,-110.4006,0.0362142857142857
York,o3,ppm,US,York-Hanover,2019-11-16 17:00:00.000000,39.9653,-76.6994,0.0286
York DW,o3,ppm,US,York-Hanover,2019-11-16 17:00:00.000000,39.8608,-76.4619,0.0278666666666667
Yosemite NP Turtleba,o3,ppm,US,MARIPOSA,2019-11-16 16:00:00.000000,37.713299,-119.7061,0.0411428571428571
Yreka,o3,ppm,US,SISKIYOU,2019-11-16 16:00:00.000000,41.72679,-122.63359,0.0075
Yuba City,o3,ppm,US,Yuba City,2019-11-16 16:00:00.000000,39.13868,-121.61884,0.00323076923076923
Yuma Supersite,o3,ppm,US,Yuma,2019-11-16 16:00:00.000000,32.690277,-114.614441,0.018
Zion NP,o3,ppm,US,St. George,2019-11-16 16:00:00.000000,37.1983,-113.1506,0.0400714285714286
77th and Dodge,co,ppm,US,Omaha-Council Bluffs,2019-11-16 16:00:00.000000,41.259478,-96.034714,0.356065573770492
ALLEN PARK,co,ppm,US,Detroit-Warren-Livonia,2019-11-16 16:00:00.000000,42.2283,-83.2092,0.000158730158730159
